Graph0.grf,1,4.233606060606061,0.26841902838209536
Graph1.grf,48,3.110366161616162,0.19407536016159077
Graph2.grf,0,4.305997272727273,0.21868630548754583
Graph3.grf,1,3.185689191919191,0.16875958980265612
Graph4.grf,244,4.190955656565657,0.3120291853080466
Graph5.grf,3,4.261065050505051,0.26475927716251957
Graph6.grf,0,4.2780956565656565,0.27960652984682394
Graph7.grf,2,4.2554763636363635,0.2707664337954677
Graph8.grf,0,4.273204343434342,0.24983179707335337
Graph9.grf,201,4.275113939393939,0.40505804657548433
Graph10.grf,161,3.4673747474747465,0.2682408431985788
Graph11.grf,0,4.297324848484848,0.22751382806758497
Graph12.grf,0,4.27713292929293,0.24119536643200765
Graph13.grf,0,4.311224343434343,0.23565093150398786
Graph14.grf,56,3.204481818181818,0.2528635819856621
Graph15.grf,0,4.3407126262626266,0.29504488909104437
Graph16.grf,0,4.287002323232324,0.24595020171599646
Graph17.grf,1,4.298868080808081,0.2824288041753386
Graph18.grf,246,4.895321515151515,0.3138668663568368
Graph19.grf,237,4.075025151515152,0.32787215882003995
Graph20.grf,0,4.383442525252525,0.22693423335867297
Graph21.grf,0,4.25929696969697,0.23334503496707354
Graph22.grf,14,3.190166565656566,0.2781982723180322
Graph23.grf,1,4.242,0.22628793348929846
Graph24.grf,0,4.339293333333333,0.2254716297416758
Graph25.grf,4,3.1433105050505046,0.20362842944518755
Graph26.grf,0,4.303972828282829,0.27394115421665266
Graph27.grf,0,4.330275353535353,0.2627082734234475
Graph28.grf,1,4.227559595959597,0.29086782953956875
Graph29.grf,9,4.3441353535353535,0.350549371157625
